m,MSE,Sparsity,Min_SVD,Max_SVD
2000,0.010510281524656372,106,76.757277102566,124.08051668266131
2000,0.010295072712041166,108,75.8653733498603,124.76542338013988
2000,0.010360346139565832,110,76.16822259386707,123.32288216287213
2000,0.010338102665354615,112,74.96120395938382,125.2018090715239
2000,0.010467376220829562,114,76.90401584383456,123.64622060438353
2000,0.010319649219203269,116,76.06475384164416,124.30869949291609
2000,0.01047582141442736,118,76.15604600975247,124.53539075624835
2000,0.010576542022576331,120,76.50690576098633,124.34741789483611
2000,0.010408034743595548,122,77.05080522343711,124.70685932119025
2000,0.010502696105114395,124,76.3584791675047,124.39578847622441
2000,0.010523491860533836,126,76.22235324961318,123.54695294323034
2000,0.010515377781908251,128,76.36065659004423,124.13592389819786
2000,0.010617229378047028,130,76.77006158003952,123.35109597513922
2000,0.010336275302127445,132,76.71869821188886,125.4128268789127
2000,0.010571625283261018,134,76.20168608188999,123.50572209232124
2000,0.01031647680896977,136,75.79367078338747,123.9793454785685
2000,0.010503319277978223,138,76.71177149036546,127.06672857414961
2000,0.010394053847835625,140,76.29584336339643,123.80570356044674
2000,0.010289367101285134,142,76.75200012104864,123.36582790180357
2000,0.010443215851714713,144,76.33671510818083,124.11908818059686
2000,0.010282703120284517,146,77.19756067884016,124.07404278593751
2000,0.010422145780703752,148,76.4548068567541,125.76992942972626
2000,0.010293098153617964,150,76.34834795570465,123.6424261254483
2000,0.010398210774514078,152,77.04706939306944,125.08358072221293
2000,0.010550794552663896,154,77.534735037895,124.89361924535422
2000,0.01047193540624494,156,77.20206985078521,124.55745823330395
2000,0.010435746966896522,158,76.42547287004525,125.32541777164106
2000,0.01047256357120647,160,76.94243456820672,124.21405671158217
2000,0.010470453658113861,162,75.9444159464365,124.21076794211892
2000,0.010497273473594408,164,77.18908386158412,124.79054421482583
2000,0.010510873065886928,166,75.48935259696965,122.95183874731525
2000,0.010464091735207938,168,76.50453571290453,125.00186403457649
2000,0.010401098220489464,170,77.52989540318237,125.96353961434586
2000,0.010346858449978439,172,76.43167235046523,124.35705182898457
2000,0.010437051982077528,174,75.56971434530548,124.25619068510062
2000,0.010481850161671597,176,75.85786225251772,123.22137141558467
2000,0.01032075447768765,178,76.61782788982458,123.38200714633395
2000,0.01040545017144117,180,77.69513660753299,124.17263863824567
2000,0.010546265698721212,182,76.3431595868252,125.60099026560133
2000,0.010339290298702338,184,76.17262031394877,123.37075435145519
2000,0.010384688359818997,186,76.82515243257328,124.10330241393542
2000,0.010427569365163394,188,76.81063186808879,124.05813585130251
2000,0.010443226654318082,190,76.10633814145297,123.02946676072482
2000,0.010362483813356978,192,77.82644476572275,123.28640065736346
2000,0.01034489989349904,194,75.28776056612219,125.11453356227965
2000,0.010433751318681761,196,76.65310430560238,123.1467273420822
2000,0.010446918892009433,198,76.20733209393426,125.3869364346666
2000,0.01045447793928189,200,76.97301279394442,124.19431416557245
2000,0.010420922089048745,202,76.89256705421302,124.13132789031582
2000,0.010463734654384344,204,76.12502521509252,124.23199406208991
2000,0.010429277298066541,206,76.90835874936374,123.52577592081335
2000,0.010511665593469659,208,76.04878468800784,122.72126461869279
2000,0.010490938352024515,210,75.93901270029748,123.81426454492465
2000,0.0103766507968491,212,76.50091740525018,122.83253967310176
2000,0.010330439193656211,214,75.8615794552401,124.1949930600035
2000,0.010534301913461757,216,76.0944955527553,126.35218458956464
2000,0.010436503484906025,218,76.0414444530736,122.95028359109031
2000,0.010485254307489594,220,76.84600794636512,125.06223629465835
2000,0.010374367493416255,222,76.07920759326548,123.7354025565559
2000,0.010389843698365434,224,76.53077218151302,123.4431938733704
2000,0.010507211136700667,226,76.93622116153712,123.96708573268214
2000,0.01038017770005161,228,76.66948878942554,123.33717259995302
2000,0.01042316883996313,230,76.53536874335194,124.54422562654447
2000,0.010352938376301902,232,77.3620238339425,123.95841281973257
2000,0.010481073261075367,234,75.82323338699149,123.76924309115905
2000,0.010371100241181366,236,76.60169737740256,124.46209795508966
2000,0.010450771882665136,238,76.26094445295547,123.56324789239557
2000,0.010340782445652404,240,77.05109484466709,123.96781443211091
2000,0.010400115671318128,242,76.88845973759553,125.78425853583127
2000,0.010558841149624819,244,76.44866476201416,123.12941830563078
2000,0.010365845327719645,246,76.77740336410403,122.0278974979744
2000,0.01038870055457349,248,76.12057182195453,125.8644364830638
2000,0.010356546176474886,250,76.37938492355734,124.71000271835712
2000,0.010405905410850133,252,76.72087873229196,122.87203012453716
2000,0.010430450877032234,254,76.87428563605685,124.47922341591276
2000,0.010458686222489223,256,76.02050333383164,123.76898018741055
2000,0.010494074020354892,258,76.49851495422647,124.01227922206333
2000,0.010416959524282047,260,76.85360410106824,123.54513717882048
2000,0.010482128411059477,262,77.46929151747386,124.17745085348204
2000,0.010475152308397875,264,76.60398090070254,123.80802468653307
2000,0.010394734520162272,266,77.60948703960372,124.85118722685067
2000,0.01032313959763792,268,76.72754401725635,123.67789191969405
2000,0.010370570290528415,270,76.07655086342511,124.35333254427427
2000,0.010349185952006965,272,77.00542772910144,124.4908973725027
2000,0.010410564642478084,274,76.41570344453818,124.38771934962458
2000,0.010347665015580312,276,76.66730604496142,125.0606793300232
2000,0.010588689724974848,278,76.06572028096625,124.93346118949314
2000,0.010368979271710668,280,77.03270877384583,123.58635265680829
2000,0.010446158769468611,282,76.70555545784607,125.25952435619018
2000,0.010471947866953527,284,76.91137206146588,123.21381644660333
2000,0.01036372597906779,286,76.92231273541644,123.58502681688869
2000,0.01041163196057557,288,75.88809369929182,124.12995161104178
2000,0.01031588316841902,290,76.56818899054143,123.48824280858311
2000,0.010476017266175119,292,76.83751672606309,124.84361935641219
2000,0.01050652945183209,294,76.66842913883394,124.00185278474964
2000,0.010494464191121234,296,75.16486024841296,123.7159689450293
2000,0.010533038270282109,298,76.25967873903929,123.45258101000604
2000,0.010542045451427094,300,76.24407473150563,125.2689020326214
2000,0.010346193715170296,302,76.46390384114515,123.11654391856916
2000,0.010327837962798207,304,75.46949907868272,123.87744492073712
2000,0.0104148796485101,306,77.23437667967106,123.89074626586218
2000,0.010418658713164044,308,76.07648124182919,123.08447220099507
2000,0.010320381094332151,310,76.43086472760366,124.39940952367282
2000,0.010375034169956065,312,76.88978153863195,123.74559037887556
2000,0.010446301376345614,314,75.90416077796326,123.23135115527704
2000,0.010380620336208487,316,76.64542613292186,125.04276283620705
2000,0.010321149290202026,318,76.42474510579085,123.4760758889706
2000,0.01037393337251495,320,76.72436805705597,123.334363806792
2000,0.010444910790593011,322,76.36408549067397,123.49461390574955
2000,0.010352082142735546,324,74.65356590980213,124.65389979113323
2000,0.010472841192333852,326,77.43818118782663,124.80958547944765
2000,0.010613526123041752,328,75.94094093374773,124.4730634737007
2000,0.0106028305618016,330,77.87533675050827,123.84879335558946
2000,0.010452186777413741,332,76.07342956562904,124.34677008570897
2000,0.010335623202372623,334,77.28075120791428,123.48865625902644
2000,0.010461440243159934,336,76.74475656333736,125.21555865339789
2000,0.010556484582479727,338,77.57183636349276,123.74524146191696
2000,0.010352108866547763,340,76.58186165323684,123.93348895747603
2000,0.010441939927767362,342,76.54934132213168,125.79573048065016
2000,0.01058340197150726,344,76.53219219484582,125.9729214152134
2000,0.0105575088130498,346,75.75900286021975,123.6549841077
2000,0.010372349019380672,348,76.37980739462601,124.69254294115959
2000,0.010489607826632674,350,77.33613290946093,124.24525289224196
2000,0.010441366018652237,352,76.33737110597772,122.21878761232986
2000,0.010407552158159672,354,77.02337401733746,124.23703380280705
2000,0.010474967010952655,356,76.92788069437448,124.58704120459234
2000,0.010472665158121066,358,76.04043446328912,123.98816703091708
2000,0.010402179921782122,360,77.18067878661826,125.07538762186314
2000,0.010516827264573463,362,77.16379221005498,123.39969232134216
2000,0.010471847029090141,364,76.00062743414782,124.12539467911311
2000,0.01027389804051601,366,76.45610364441033,122.73973312499837
2000,0.010357389985704896,368,75.87815930069688,123.29449269561898
2000,0.010290197405974021,370,77.53594621982641,123.07342131750278
2000,0.010440352649281887,372,78.11144904224766,123.66488831686125
2000,0.01044209316409975,374,77.40969553906108,124.6700014421529
2000,0.010485339435270573,376,76.61348545303416,122.54770228464113
2000,0.01048380119579158,378,77.67919993833242,124.01887754635531
2000,0.01049074377189024,380,76.49549867893303,124.46174689130504
2000,0.010370804588734779,382,76.66662452841473,124.9714613665139
2000,0.010392217673810072,384,76.11919285960244,124.32153668445551
2000,0.010535823514163371,386,76.30406078677389,122.9541393867987
2000,0.01049218644537912,388,75.88755042128201,123.89541075300721
2000,0.010359134017915361,390,76.86799278487631,123.34937063562262
2000,0.010347768284235115,392,76.60883617213631,125.41257141642994
2000,0.01045692368314207,394,75.97633347262091,124.09207767913303
2000,0.010411540495849922,396,77.25137482659773,123.64949729812959
2000,0.010248877828004106,398,76.72298745918735,125.83707757875706
2000,0.010460643430447737,400,76.47047803651479,123.95839625037164
2000,0.010640698893728137,402,76.1955623771707,124.926174751219
2000,0.010416647383704295,404,76.91037158580478,125.67131149674063
2000,0.01049081728630146,406,77.20963316861823,123.36042231664696
2000,0.01051761682686488,408,75.6521623221516,123.19703983648
2000,0.010384191049367816,410,77.06588123367217,125.01165193008316
2000,0.010434750480866123,412,76.51147473175847,125.89043282319756
2000,0.010374790705419076,414,75.48068973425556,123.69843190312857
2000,0.010401477014857843,416,76.44418032866417,124.49280840929298
2000,0.010359330682398676,418,76.62799404191946,122.89347759293388
2000,0.01045777821948186,420,75.63623165910681,124.23022684944117
2000,0.010393178495858397,422,77.60653490329624,125.22087250992855
2000,0.010330227997541803,424,76.22736380345899,123.80885439213506
2000,0.010411347346685427,426,76.41802695276873,126.73156547091087
2000,0.010485060783632923,428,75.60063442802144,123.88907324626254
2000,0.010447705538563948,430,76.8498211550822,124.08044407992989
2000,0.010462826584394801,432,77.49586676602948,123.64842301132765
2000,0.01054677765811318,434,76.80997838291455,124.80172822661144
2000,0.010306842438389753,436,76.71412120969377,123.8832682480496
2000,0.010367463763710984,438,76.1436590004563,123.88368160291046
2000,0.010244121732656155,440,76.85008605509942,125.69600694318964
2000,0.010467499469375346,442,77.20884607317008,125.04799018018416
2000,0.010436349812150808,444,76.7273724171271,124.31204380366705
2000,0.010298030058507202,446,75.01662194549233,125.1448620813984
2000,0.01047495561176084,448,75.84615002725063,123.95603093865329
2000,0.010366043783573822,450,76.334999900803,124.63327494669711
2000,0.010376309830160049,452,76.4330393952937,123.14450618061002
2000,0.010515384696765074,454,75.2952238650906,124.02457411534614
2000,0.010491278335975546,456,77.27266138429357,124.64089708997054
2000,0.010401816179020697,458,76.03705194896862,123.85051602002113
2000,0.01041989318099213,460,75.95715724664372,124.05461476546431
2000,0.010271779221972404,462,77.10859017894269,123.24118516717239
2000,0.010515248605693313,464,75.54092160453693,125.00065025024011
2000,0.010293663925610807,466,76.4401211467231,125.52389552458149
2000,0.010519584001360499,468,76.61209611608494,124.36554386395072
2000,0.010517678647017524,470,75.70497764001979,123.36990372568025
2000,0.010557155603812183,472,76.83627368495782,123.05273156199908
2000,0.010547815989003236,474,76.27737884440238,125.03526719426438
2000,0.010345381002558636,476,75.89773060245756,123.4297166395297
2000,0.010448543937099482,478,76.5184720085336,123.99683266801212
2000,0.010482437221501988,480,76.12628359194653,123.77273884143494
2000,0.010388020925512347,482,76.13796703459185,123.73739276362362
2000,0.01029640317275107,484,77.22842205354343,124.11870673259196
2000,0.010408486529638659,486,75.8977766099529,124.80053419920092
2000,0.010423661862748618,488,77.66369090772082,123.77644271420058
2000,0.01030036373844898,490,77.65106366639664,123.25851216492352
2000,0.010293191231694369,492,76.81343678571525,125.00017533245703
2000,0.010343016911528814,494,76.78265835332077,122.95464598062605
2000,0.010450526293305314,496,75.88696540848015,124.17749985266774
2000,0.010443273968498997,498,76.4074624654199,124.12379524545798
2000,0.010468022872513725,500,76.0995979027709,124.5902183425764
2000,0.010437280850567044,502,77.6674103419904,124.7099605931289
2000,0.010383157080411971,504,77.42332949778017,123.01591827475721
2000,0.01050174162011252,506,75.93899646754929,125.51754833403614
2000,0.010438653863681322,508,75.15878953169049,124.63761741916741
2000,0.010381129161775363,510,76.28506297100213,125.30486714234924
2000,0.010344351521641891,512,76.48575869522746,123.4815739064097
2000,0.010345575668906279,514,77.20441200316012,124.44169999642217
2000,0.010408455287993203,516,76.73029649749442,124.33246871924126
2000,0.01042825455626595,518,75.91793720450404,123.69929547669466
2000,0.010506787982338945,520,76.72461314331498,124.56255999555249
2000,0.010314420433134137,522,75.74559853445164,123.77200220272746
2000,0.010420987947399126,524,75.96708628319638,124.12278010562837
2000,0.010351569516044278,526,76.5177055600311,125.34405892982154
2000,0.010386795927268837,528,76.495975927998,123.93822058909093
2000,0.010330342659598857,530,76.81629388566726,125.7938100433487
2000,0.010363961344553016,532,76.25416131701202,123.93436057864383
2000,0.010355786797546415,534,76.28296440853366,123.57055740882338
2000,0.010422844622107248,536,76.35165181485132,124.59616056665378
2000,0.010463896789382948,538,75.91062692027103,123.55526468820081
2000,0.010374047504976499,540,76.79166501380797,124.85399872530496
2000,0.010395025740485921,542,77.2944186791891,123.91209429046033
2000,0.010607028267633621,544,76.18989724935342,123.61008956102667
2000,0.010415973995573183,546,77.9510214353402,124.62894199954779
2000,0.010422034364809284,548,77.60627613695229,123.92587418590944
2000,0.010298978225922833,550,77.52756617508176,125.3660146299388
2000,0.010463828387922612,552,75.58738588507404,125.34422693169074
2000,0.01048247588928874,554,75.3966127285928,123.8934096480721
2000,0.010429032713845796,556,76.83309151272249,124.22459533375569
2000,0.010461491290475482,558,75.79241678371672,123.73319328435957
2000,0.010366955343499714,560,75.4879156658262,124.70047634366811
2000,0.010446029734928822,562,75.3480238301278,123.74672931492655
2000,0.010373618981444952,564,77.29084920416692,124.82464063274048
2000,0.010533361647239536,566,75.8207083852745,125.00782784718416
2000,0.010621109936297054,568,76.4487377951199,125.15286490233892
2000,0.01037263411332868,570,76.70229280322148,124.14230818480108
2000,0.010299374218368781,572,77.29295395300282,124.18030538759398
2000,0.010378944333989636,574,75.82484729134207,125.71063737948634
2000,0.010520896663372572,576,76.70194986487108,123.91281447880716
2000,0.010415569386471219,578,75.63957726473774,123.5919362367034
2000,0.010451418693987713,580,77.43079562047232,123.63361633049803
2000,0.010378032802770876,582,77.1302617170495,125.68120707140986
2000,0.010371207844061965,584,76.70498365566692,124.17722129779608
2000,0.010480623458494716,586,76.87597528302325,123.83930678931561
2000,0.01047169956702759,588,77.15025597993986,123.16377502732165
2000,0.010463076362762487,590,77.07776149601855,124.12222666882357
2000,0.010433625006964879,592,76.40803317047204,123.08111213795745
2000,0.010392209478204023,594,76.83315654188225,123.65923498812488
2000,0.010349263208058518,596,75.61529238907053,123.2776873820488
2000,0.010387925485982101,598,77.6724674845712,124.87733994727554
2000,0.010453234524442833,600,76.30773184552315,124.46329098680489
2000,0.010458605899962519,602,75.47651803710373,123.21957618104013
2000,0.010340250121591316,604,75.92315986780838,123.24884012901558
2000,0.010412067987833876,606,77.1939601273128,124.36274923037661
2000,0.010500914961470936,608,76.41314877858082,125.2270677979123
2000,0.010452319600828952,610,76.98928219025527,124.96247839307647
2000,0.010529148279971676,612,77.45528226262189,123.15873772606784
2000,0.010423599225676278,614,75.56434687379921,123.84364072155563
2000,0.010509982428362775,616,76.87082899622622,123.166779564952
2000,0.010444486246319799,618,77.07929582954915,124.56117022856253
2000,0.01027450334752545,620,77.28080174397654,123.57528297492254
2000,0.010499631889330646,622,75.38912478505657,123.97874739784861
2000,0.010527882774317498,624,76.47639887743463,124.3225094773628
2000,0.010375033517138383,626,76.8331869176943,123.62727159300336
2000,0.01048354484650103,628,76.47305415311926,123.28757377607279
2000,0.010517211690560444,630,76.53602644909053,123.58400597613715
2000,0.010354944960584473,632,76.27775735453686,124.2025901471711
2000,0.01041560353105274,634,76.00202177505872,124.51571956516761
2000,0.010484771467457925,636,77.38409092449861,122.81694224951478
2000,0.010494276803573501,638,75.73627955103052,124.22398653133921
2000,0.010404871893730624,640,76.33934063975396,124.59952341039984
2000,0.010421434625512541,642,76.83796031680914,126.47371026321716
2000,0.010449998166121386,644,77.42803230085484,125.18958047550038
2000,0.010475810596315274,646,76.02963127700804,127.14738640887519
2000,0.010395565431260877,648,77.36417058650218,123.71650137323574
2000,0.01047872133488458,650,76.38548212879522,125.30660764740425
2000,0.010375805849596747,652,77.82979145990744,122.73087624900285
2000,0.010326203821261806,654,77.65969496540916,123.36616119781425
2000,0.01031220986856619,656,76.05682327423817,123.15271275460704
2000,0.010430849373634643,658,76.4875568472821,124.84803679178395
2000,0.010409726133451775,660,77.72719213302368,123.25381995955631
2000,0.010493334340252245,662,76.17764994145915,123.65050185806035
2000,0.010564384299352005,664,76.70249773984864,123.59083001739317
2000,0.010390530410192252,666,76.758998755749,123.60508011736157
2000,0.010384647312414902,668,76.91317281342894,124.29362446628497
2000,0.010486744646744213,670,76.24908139578284,124.12305552198352
2000,0.010416032938861472,672,76.07529706148247,123.64779356689178
2000,0.010454792313795145,674,76.24462785377541,123.28372733756953
2000,0.010585995094488997,676,77.14281639868727,123.87271160161876
2000,0.010462409175388704,678,76.7644353974588,124.18624524386519
2000,0.010498057155662315,680,77.08341581399621,124.34224469199276
2000,0.010541660599716571,682,76.1776584548752,125.51525897530776
2000,0.010352812052917272,684,76.14115133929624,123.42568107421843
2000,0.010474433775199271,686,77.89249197980564,123.87737528529802
2000,0.010423466793000026,688,76.35824799424239,124.95985263186978
2000,0.01042368127918105,690,76.93577407268727,124.97059557853015
2000,0.01031301735645473,692,76.831858138712,123.7456470302911
2000,0.01040514128161874,694,76.46377456989124,124.30961894342903
2000,0.01046807226469091,696,76.65088536397072,123.49602185127613
2000,0.01050899462488578,698,76.5441100167184,122.81735221674303
2000,0.010342984101046003,700,76.86273823378754,123.7140069233502
2000,0.010379008911596824,702,75.75519826140857,123.17679490845605
2000,0.010462948555935103,704,76.50221976216359,124.84945955528735
2000,0.01038203116886631,706,76.7513258117359,124.57351689046686
2000,0.01036006365695917,708,76.06988929007674,124.40357523651747
2000,0.010463427836497051,710,76.09913701798145,123.81339234592126
2000,0.010306467163217448,712,75.46979459603178,124.23389645503194
2000,0.010421287324156476,714,77.25328661948471,124.23915897621791
2000,0.010446302909575997,716,75.97476375924087,123.41323641428176
2000,0.010434857209913563,718,75.58713984589477,123.33159262871578
2000,0.010403835194313135,720,77.36193607248549,124.45554502399533
2000,0.010435595485843186,722,76.17223056450707,122.55382604114064
2000,0.010687156129206215,724,77.12778754425108,124.79927787307778
2000,0.010295089213123634,726,78.029868139984,123.843638060272
2000,0.010419191870494277,728,76.13519726998956,124.86298890801301
2000,0.010364957431290152,730,76.80795207178127,125.26482924468975
2000,0.010328864515387852,732,76.98672591753346,124.23511801117311
2000,0.010619082741266968,734,77.225796509298,124.61708595557886
2000,0.010443345699481108,736,75.54286253264222,123.17067076142388
2000,0.010343647464888214,738,75.99583528525673,124.85760383257684
2000,0.010281707774381357,740,76.0869831297712,123.74583913948058
2000,0.010442192871762575,742,76.61165737927932,125.47669581993893
2000,0.010358127000825095,744,76.59622295767798,124.41560892234645
2000,0.01029744922163817,746,77.12009674164383,124.03168715834654
2000,0.010549821400888691,748,76.15536437008387,124.029490527277
2000,0.010430862577553665,750,77.22347773781902,124.22500181922396
2000,0.010528690370522278,752,75.93925344999022,125.36753729166608
2000,0.010472857741656951,754,76.62347890018735,123.96098917037732
2000,0.010380178393898395,756,77.29434830532526,125.51810743220138
2000,0.010395460349394545,758,75.42521143006086,124.2153947149316
2000,0.010394994381633403,760,77.61056237228306,124.97993269135665
2000,0.010485737309236715,762,76.5763209646206,123.82891306494314
2000,0.010442883709230228,764,76.35264242563282,123.39004574331528
2000,0.010440966559587242,766,76.22769676058485,123.74739203835558
2000,0.010486582998515155,768,76.8694663444393,124.10281555548232
2000,0.010390751398554308,770,76.9080846014199,123.13524664366928
2000,0.010396813286678831,772,76.67858484194974,122.76575428878893
2000,0.010394845284893121,774,76.33725010516477,124.19853964613098
2000,0.010455398650342033,776,76.52741184322012,125.31285262847801
2000,0.010468845788910549,778,77.15420002716601,124.88876421153141
2000,0.01049281157317707,780,75.54312110559071,124.07457542334075
2000,0.010271323240637762,782,77.03557872522858,124.26106980050642
2000,0.010399217797389459,784,77.04391294327898,123.31968123622869
2000,0.010441446046399627,786,76.31011778834359,123.61653778999562
2000,0.010423438685838735,788,77.07596797229793,125.42534594553757
2000,0.010603332902270361,790,77.36568868209093,124.31744695667831
2000,0.010402964837553687,792,75.54914622056991,124.43463315572221
2000,0.01042758749714865,794,76.73405210949159,122.71890668459153
2000,0.010520894257775642,796,77.1773400526687,124.20084088046903
2000,0.010441438176684678,798,77.0430062937665,123.8200058317854
2000,0.010351579991271663,800,75.89109908369507,122.98742339046572
2000,0.010381839252259113,802,78.00369333358162,125.44611139545479
2000,0.010442411698946222,804,77.1865652031195,124.66950612139713
2000,0.01037774252682367,806,76.18627043874818,126.37587193396078
2000,0.0104945577931358,808,77.61566200136939,123.68487927956996
2000,0.010398618518277353,810,77.40648951061578,123.25144563972394
2000,0.010419652711777805,812,75.5753277740196,123.38988181163221
2000,0.010338263985120185,814,77.2158415223711,125.73224699278754
2000,0.010431170171232575,816,76.0699089561043,125.29495392735006
2000,0.010457289278833227,818,76.57402142273718,124.9590450872784
2000,0.01038854148800334,820,77.21782530775138,124.3041503407567
2000,0.010490758363351185,822,76.62226499663711,124.96158871395781
2000,0.010404202770484431,824,77.88104244027433,124.00861504676547
2000,0.010416644658659461,826,77.25794654662081,123.6386019642182
2000,0.01047700425172756,828,76.82591695996372,123.82660058190972
2000,0.010429145336680599,830,75.83918425422155,123.9698253955874
2000,0.010307834729640397,832,77.08317185546166,124.22613613677754
2000,0.010451611944217891,834,76.74781649228943,124.02449068182341
2000,0.010434583853616557,836,77.18516951049423,124.3757133745175
2000,0.010381784856764137,838,76.8394935939929,125.20689832898942
2000,0.010311974141136321,840,77.52063553996214,125.25473908562125
2000,0.010397249648740763,842,76.16520009174269,125.17723249936085
2000,0.010422793597293797,844,75.54141888587606,123.76151520389485
2000,0.010517295803174996,846,77.27943474496054,125.42329173648767
2000,0.0104337129208063,848,76.1453966762346,123.93356030547515
2000,0.010411392678765665,850,76.60403683173847,124.46874611906777
2000,0.010316592132069617,852,75.74417706415657,123.33928324394313
2000,0.010418584982376576,854,76.87278969610287,124.2705165025926
2000,0.010490278685995304,856,76.29641867884114,123.82085184990318
2000,0.010596373949164564,858,76.71977037586686,125.13405746924242
2000,0.010399965792770402,860,76.65878092238944,123.75676328548553
2000,0.010443216151150798,862,77.53770817894603,125.49830722806082
2000,0.010538764634300868,864,76.26642596266547,123.80189967077833
2000,0.010423326967649775,866,75.58605594633613,125.34758390959522
2000,0.010356254490370191,868,76.33503403399932,123.70382244532871
2000,0.010393696001445712,870,76.2937686498085,123.10121985159103
2000,0.010432048601675304,872,75.27721242047853,123.59282710562934
2000,0.010357416153924536,874,77.55515572581847,125.24791482302848
2000,0.010430277628263247,876,75.41376173538582,124.77833455766633
2000,0.01039548323715857,878,75.87498694913651,124.53385105446809
2000,0.010409316478859888,880,76.625516520865,125.20773159702313
2000,0.010334661235675497,882,77.28027501975447,125.40123979885858
2000,0.010450895343491001,884,77.2764313826772,123.62925838529716
2000,0.010407999153565849,886,75.90961841089896,124.23032393909719
2000,0.010318254291695386,888,76.59504083210045,123.81595062661495
2000,0.010315154769354119,890,76.57298616830941,125.1885514178348
2000,0.010391750218025067,892,77.02129814846182,124.50356320352213
2000,0.010502065707707056,894,77.04004592615979,123.20456194584197
2000,0.01044632232595239,896,76.79579132661475,123.68248999419646
2000,0.010402593992634336,898,75.63957104620766,125.36354223427125
2000,0.010376117356775023,900,76.56028182855148,123.42350195795852
2000,0.010393788090781743,902,76.98779848900978,123.4801184451737
2000,0.010371073629303023,904,76.56481873117096,123.10101077564283
2000,0.0103281242453342,906,76.8909865438029,124.33383357003648
2000,0.010348403804020356,908,76.42452523167862,125.21905080057388
2000,0.010587120674676116,910,77.12448676789442,124.30607306536079
2000,0.010433834604633834,912,77.30208897974236,124.55667987725703
2000,0.010389497307144651,914,76.53380557550153,123.44907293703706
2000,0.010310363707193232,916,77.87201982238219,124.76562072787293
2000,0.010344380476021715,918,75.44944084966288,125.1407840365165
2000,0.010355582099006855,920,76.73229724303295,123.17137095617929
2000,0.01040804756235489,922,77.27245348840627,123.57491154367295
2000,0.01038752286398767,924,75.5532346345695,123.80532799607529
2000,0.01043429481299531,926,76.48276919148311,124.60303401595627
2000,0.010547691446418895,928,75.94064226814203,124.96848646176343
2000,0.010320093487980176,930,76.61344934410828,123.65989461284991
